sheet,tc_id,functionality,procedure,expected,csv_safety_prev,classification,reason,judge_method
26.Message,226.0,그룹 메시지,"1.메시지 > 그룹방 메시지 Tap > 더보기 메뉴 Tap 2. 메시지 선택 3. 삭제 4, 빠른 답장 문구",1. 전송한 메시지 선택된다. 2. 선택한 메시지 삭제된다. 3. 빠른 답장 문구 입력 가능하다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과; 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,266.0,잘라내기된 메시지 미리보기,1. 메시지 > 새 메시지 > 텍스트 입력 필드에서 글자 입력 후 길게 누르기 > 잘라내기 2. 메시지 > 새 메시지 > 텍스트 입력 필드 > 길게 누르기 > 붙여넣기,1. 잘라내기한 텍스트 키패드 위쪽에 표시된다. 2. 잘라낸 텍스트가 입력됨,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,267.0,복사/잘라내기,"1. 메시지 > 새 메시지 > 텍스트 입력 필드에서 글자 입력 후 길게 누르기 > 복사/잘라내기 2. 복사/잘라내기한 텍스트를 다른 앱에서(크롬, 플레이스토어) 붙여넣기",메시지 앱에서 복사/잘라내기 한 텍스트 내용이 다른 앱에서 붙여넣기 했을 때 동일함,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,268.0,복사/잘라내기,"1. 크롬, 플레이스토어 앱의 텍스트입력 필드에서 글자 입력 후 길게 누르기 > 복사/잘라내기 2. 복사/잘라내기한 텍스트를 메시지 앱에서 붙여넣기",크롬이나 플레이스토어에서 복사/잘라내기 한 텍스트 내용이 메시지 앱에서 붙여넣기 했을 때 동일함,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,269.0,대화함 미리 보기,1. 메시지 > 발송 실패한 메시지가 있는 대화함 확인 2. 메시지 > 발송 실패한 메시지가 있는 대화함 > 새로운 메시지 발송 > 메시지 발송 성공,1. 해당 대화함 미리보기에 발송에 실패했다는 알림 문구가 붉은색으로 표시됨 2. 대화함 미리보기 화면에서 발송 실패 문구 사라짐,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과 (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,296.0,메시지 메뉴 확인,1. 메시지 > 더 보기 2. 메시지 > 새 메시지 > 더 보기,메뉴가 중복되지 않고 표시됨,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,297.0,메시지 첨부 최대 크기,메시지 > 새 메시지 > 첨부 > 사진 > 사진 선택,"1. 첨부 가능한 최대 MMS 크기는 1Mb여야 함. 2. 용량 초과시 ""첨부할 수 있는 용량을 초과하였습니다."" 토스트 노출된다.",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,298.0,첨부 이미지 스크롤,1. 메시지 > 새 메시지 > 첨부 > 사진 > 사진 선택 2. 첨부 > 사진 > 사진 선택 (반복 2회) 3. 총 3장 사진 첨부된 상태에서 사진 영역 좌/우로 스크롤,1. 첨부 이미지 영역 좌/우로 스크롤 처리 되어야 한다,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,300.0,,1. 메시지 > 검색 탭 > 인디케이터 표시 영역 확인 2. 메시지 > 새 메시지 > 인디케이터 표시 영역 확인,인디케이터가 정상 표시됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,311.0,읽지 않은 메시지 표시,1. 메시지 앱 확인 2. 메시지 > 대화함 확인,읽지 않은 메시지 갯수가 표시됨 (정의된 UI에 따름),READ_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,312.0,읽지 않은 메시지 확인,1. 읽지 않은 메시지가 있는 대화함 진입 > 이전 화면 > 대화함 확인 2. 홈화면 > 메시지 앱 확인,읽지 않은 메시지 갯수가 표시가 사라짐 (정의된 UI에 따름),NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,314.0,히든메뉴에서 SCA (Service Center Address),"1. 히든 메뉴 진입 > SCA 편집 > 숫자, 한글 및 영문 입력 2. SCA 편집 > 특수 기호 입력","1. 숫자 외에 문자 입력이 불가능함 2. 특수 기호는 '+'만 입력되며, '+'를 포함하여 21자리('+'미 포함시 20자리)까지만 입력 가능함",INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,325.0,최대 글자 수 입력 제한,1. 메시지 > 새 메시지 > 입력 필드에서 한글로 1024자 작성 2. 메시지 > 새 메시지 > 입력 필드에서 영문으로 2048자 작성,1. 한글 1024자 이후 입력 시 글자수 초과 Toast 팝업 발생된다. 2. 영문 2048자 이후 입력 시 글자수 초과 Toast 팝업 발생된다.,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,326.0,MMS 변환 알림,메시지 > 새 메시지 > 입력 필드에 텍스트를 작성하고 한글70 bytes & 영문160 bytes를 초과함,MMS로 변환 된다는 알림이 발생함,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,328.0,메시지 검색,1. 메시지 > 검색 버튼 > 한글 및 영문 검색 2. 메시지 > 검색 버튼 > 번호 및 특수 기호 검색,검색 결과가 강조되어(하이라이트) 표시됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,331.0,메시지 작성 및 삭제 시 표시,1. 메시지 > 새 메시지 >MMS로 전환된다는 토스트 발생 시까지 텍스트 입력 2. 입력한 텍스트를 지움 버튼을 눌러 삭제,입력한 텍스트의 줄이 추가되거나 삭제될 때도 떨림 등이 없고 자연스러움,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,336.0,차단 번호,1. 메시지 > 더보기 > 차단 및 스팸관리 > 차단된 번호 > 숫자 하 나 입력 2. 메시지 > 더보기 > 차단 및 스팸관리 > 차단된 번호 > 숫자 두 개 입력,차단 버튼이 비활성화 상태,INPUT_REQUIRED,REVIEW_QUEUE,표본검사: input validation(차단 버튼 비활성) — transient input,human_confirmed
26.Message,337.0,첨부 - 동영상 촬영,1. 메시지 > 새 메시지 > 파일 첨부 > 동영상 촬영 > 자동첨부 될때까지 동영상 촬영 후 MMS 전송,1. 동영상 촬영중 촬영시간 및 용량 표시 * 동영상 최대용량 규격 : 950KB 2. 동영상 첨부후 MMS전송가능함,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과; 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,338.0,첨부 - 동영상 촬영,1. 메시지 > 새 메시지 > 파일 첨부 > 동영상 촬영 2. 동영상 촬영 버튼 > 정지 버튼,1. 영상 촬영 프리뷰 화면이 표시됨 2. 동영상 촬영이 시작되며 시간과 용량이 표시됨. 정지 버튼을 누르면 영상 촬영이 정지되며 플레이/ 취소/ 확인 버튼이 표시됨,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,339.0,동영상 촬영 후 재생,메시지 > 새 메시지 > 파일 첨부 > 동영상 촬영 > 촬영 버튼 > 정지 버튼 > 플레이 버튼 선택,촬영한 영상이 재생됨,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,344.0,메시지 글꼴 크기,메시지 > 더보기 > 설정 > 메시지 글꼴 크기 > 임의 선택,메시지앱의 글꼴 크기가 변경됨 (다른 앱에선 적용 안 됨),NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 변경 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,348.0,메시지 소리 선택,메시지 > 더보기 > 설정 > 알림 > 소리 > 소리 메뉴 > 소리 리스트에서 선택,"소리를 선택하면 해당 소리가 재생되고, 확인을 누르면 변경됨",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 변경 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,349.0,차단 문구 선택,1. 메시지 > 더보기 > 차단 및 스팸관리 > 차단된 문구 > 등록된 차단 문구 길게 탭 > ▼콤보박스 > 전체 선택 2. 차단 문구가 전체 선택된 상태에서 ▼콤보박스 > 메뉴 확인,전체 선택 해제 메뉴만 표시됨,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 등록 = mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,358.0,지원하는 오디오 파일 형식 확인,DUT(ODIN)에서 지원하는 오디오 파일 형식 확인,"DUT(ODIN)에서 지원하는 오디오 파일 형식은 아래와 같음 audio/aac, audio/amr, audio/imelody, audio/mid, audio/midi, audio/mp3, audio/mpeg3, audio/mpeg, audio/mpg, audio/mp4, audio/x-mid, audio/x-midi, audio/x-mp3, audio/x-mpeg3, audio/x-mpeg, audio/x-mpg, audio/x-wav, audio/3gpp, application/ogg, audio/ogg, audio/wave_2ch_lpcm",READ_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
26.Message,359.0,지원하는 비디오 파일 형식 확인,DUT(ODIN)에서 지원하는 비디오 파일 형식 확인,"DUT(ODIN)에서 지원하는 비디오 파일 형식은 아래와 같음 video/3gpp, video/3gpp2, video/h263, video/mp4",READ_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
26.Message,361.0,메시지 앱 알림 메뉴 확인,설정 > 앱 > 기본앱 > 앱 모두 보기 > 메시지 > 알림 > 메뉴 확인,메뉴가 한글로 표시됨,NAVIGATION_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,363.0,,메시지 > 새 메시지 > 첨부 > 제목 > 제목 입력 필드에 더이상 입력이 안 될 때까지 텍스트 입력,아래와 같은 토스트가 출력됨 - 최대 문자수를 입력했습니다. [KOR] - Maximum number of characters. [ENG],INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,367.0,,메시지 > 새 메시지 > 연락처 추가 > 16바이트 이상 연락처 선택 및 확인,연락처가 정상적으로 선택됨,NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
26.Message,368.0,임시 저장 확인,메시지 > 새 메시지 > 연락처 입력 > 메시지 입력 필드에 텍스트 입력 후 뒤로 가기,"""메시지를 임시저장했습니다."" 토스트가 발생하며 대화함 미리보기에 '임시 저장' 표시됨",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,372.0,이미지 파일 리사이징,1. 메시지 > 새 메시지 > 첨부 > 사진 > 이미지 A 선택 2. 이미지 A 첨부된 상태에서 > 첨부 > 사진 > 이미지 B 선택 3. 이미지 A+B 첨부된 상태에서 > 첨부 > 사진 > 이미지 C 선택,"- 모든 사진의 가장 긴 면 해상도가 1280px 이상일 경우 1280px로 크기가 조정됨 - 첨부하는 첫 번째 파일의 크기는 650KB 내외, 두 번째 파일의 크기는 250KB 이상, 세 번째 파일 크기는 총 파일 크기(1+2+3)가 950KB 미만인 파일 크기로 리사이징 됨",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,375.0,,메시지 > 더보기 > 차단 및 스팸관리 > 차단된 메시지 > 차단된 메시지 갯수 표시 확인,차단된 메시지함에 있는 메시지 갯수가 표시됨,READ_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,393.0,,"1. 메시지 > 새 메시지 > ""+"" > 제목 2. 제목 입력","1, 제목 정상적으로 입력되어야한다. 2. 한글 기준 최대 SKT, LGU+(20), KT(14)자리를 초과해서 입력되면 안된다.",INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,421.0,,1. 메시지 > 새 메시지 > 첨부파일 > 카메라 촬영 > 'X' Tap,1. 첨부할 사진 촬영 후 'x' Tap 시 카메라 촬영 화면으로 돌아와야한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,422.0,,1. 메시지 > 새 메시지 > 첨부파일 > 동영상 촬영 > 'X' Tap,1. 첨부할 동영상 촬영 후 'x' Tap 시 동영상 촬영 화면으로 돌아와야한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,438.0,MMS 최대 파일 첨부 갯수_SKT,1. SKT DUT에서 메시지 > 파일 첨부 > 사진 > 사진 3개 + 동영상 1개 선택 2. 파일 첨부 > 제목 > 제목(40byte) 입력한 후 임의의 번호로 MMS 전송 시도,MMS가 전송됨,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과 (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,439.0,MMS 최대 파일 첨부 갯수_KT,1. KT DUT에서 메시지 > 파일 첨부 > 사진 > 사진 10개 선택 2. 파일 첨부 > 제목 > 제목 입력한 후 임의의 번호로 MMS 전송 시도,MMS가 전송됨,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과 (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,453.0,대화함 - 프로필,1. 메시지 > 대화 진입 > 우측 상단 메뉴 확인 2. 왼쪽 상단의 대화 상대 이름이나 번호 Tap,1. 전화/더보기 메뉴 표시 2. 대화 상대의 프로필이 표시됨,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,455.0,첨부 시 파일 복수 선택,1. 메시지 > 파일 첨부 > 사진 > 사진 여러 개 선택,첨부할 사진이 한 번에 여러 장 선택 가능함,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,459.0,,1. SKT/KT DUT에서 메시지 > 파일 첨부 > 스크린샷 2개 + 카메라 촬영 사진 순으로 선택 2. SKT/KT DUT에서 메시지 > 파일 첨부 > 카메라 촬영 사진 + 스크린샷 2개 순으로 선택,이미지가 첨부됨,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,1.0,연락처 메인화면,1. 연락처 > 메인화면 확인,연락처가 없습니다. [새 연락처 만들기],READ_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,121.0,연락처 메인 화면,1. 연락처 실행,"1. 연락처가 없습니다 문구 노출된다. 2. ""새 연락처 만들기"" 버튼 노출된다. 3. 상단에 메뉴 및 '+"" 버튼 노출된다",NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,122.0,연락처 메인 화면,1. 연락처 실행,"1. 저장된 연락처 목록 노출된디. 2. 상단에 메뉴 및 ""+""버튼 노출된다. 3. 연락처 검색 아이콘 노출된다.",INPUT_REQUIRED,KEEP,연락처 메인 observe — 목록 항목은 연락처 존재 pre(blocking),human_confirmed
27.Contacts,123.0,새 연락처 만들기,"1. 연락처 > 연락처 추가하기 2. 연락처 > 우측 상단 ""+"" 버튼 Tap",1. 새 연락처 만들기 페이지로 전환된다.,NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,124.0,새 연락처 만들기,"1. 연락처 > 우측 상단 ""+"" 버튼 Tap",1. 새 연락처 만들기 페이지로 전환된다.,NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,125.0,새 연락처 만들기,1. 연락처 > 새 연락처 만들기 > 입력 값 없이 저장,1. 연락처 추가 없이 이전화면으로 전환된다.,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,126.0,새 연락처 만들기,"1. 연락처 > 새 연락처 만들기 > 이름, 전화번호 입력 후 저장",1. 이름의 첫 글자가 프로필 이미지로 노출된다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,127.0,새 연락처 만들기,"1. 연락처 > 새 연락처 만들기 > 이름, 전화번호, 사진 빼고 그외의 값 입력 후 저장",1. 입력한 값이 모두 저장된 연락처 생성된다. 2. 프로필 이미지에 아무것도 노출되지 않는다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,129.0,새 연락처 만들기,1. 전화(or 연락처) > 연락처 추가 > 새 연락처 만들기 > 저장위치 : 휴대전화 2. 이름 및 전화번호 등 값 입력하고 저장,1. 휴대전화에 연락처 저장된다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,130.0,새 연락처 만들기,"1. 연락처 > 새 연락처 만들기 > 이름 > 한글,영어 200byte까지 입력","1. 한글(100자), 영어(200자), 혼합(100자)까지 입력된다.",INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,131.0,새 연락처 만들기,"1. 연락처 > 새 연락처 만들기 > 이름 > 한글,영어 200byte초과 입력","1. ""입력가능한 글자수를 초과했습니다."" 토스트 팝업",INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,132.0,새 연락처 만들기,1. 연락처 > 새 연락처 만들기 > 이름 > 확장 버튼(▽),1. 성 / 중간이름 / 이름 입력 필드 노출된다.,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,133.0,새 연락처 만들기,1. 연락처 > 새 연락처 만들기 > 이름 > 이름 입력 > 확장 버튼(▽),1. 성 / 중간이름 / 이름 입력 노출된다. 2. 이름 입력창에 입력된 이름 노출된다.,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,134.0,새 연락처 만들기,1. 연락처 > 새 연락처 만들기 > 이름 > 확장 버튼(▽) 2. 성 / 중간이름 / 이름 중 1개만 입력 3. 확장 닫기 버튼(△),1. 입력안된 입력창은 숨겨진다. 2. 이름이 입력안된 경우 이름 입력창은 사라지지 않는다. 3. 확장 버튼으로 바뀐다(▽),INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,135.0,새 연락처 만들기,1. 연락처 > 새 연락처 만들기 > 이름 > 확장 버튼(▽) 2. 성 / 중간이름 / 이름 중 2개만 입력 3. 확장 닫기 버튼(△),1. 입력 안된 입력창은 숨겨진다. 2. 이름이 입력안된 경우 이름 입력창은 사라지지 않는다. 2. 확장 버튼으로 바뀐다(▽),INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,136.0,새 연락처 만들기,1. 연락처 > 새 연락처 만들기 > 이름 > 이름 입력 > 확장 버튼(▽) 2. 성 / 중간 이름/ 이름 모두 입력 3. 확장 닫기 버튼(△),1. 확장 메뉴 닫히지 않고 항상 열린채로 유지된다. 2. 확장 버튼으로 바뀐다.(▽),INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,137.0,연락처 사진,1. 연락처 > 연락처 추가 > 연락처 사진 > 카메라 버튼 Tap,"1. 사진 변경 팝업창 노출된다.(사진 찍기, 사진 선택)",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,138.0,연락처 사진,1. 연락처 > 연락처 추가 > 연락처 사진 > 카메라 버튼 Tap 2. 사진 찍기 Tap,1. 카메라 앱 실행된다.,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,139.0,연락처 사진,1. 연락처 > 연락처 추가 > 연락처 사진 > 카메라 버튼 Tap 2. 사진 찍기 Tap 3. 사진 촬영 후 연락처 사진으로 설정,1. 촬영한 사진으로 설정이 되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,140.0,연락처 사진,1. 연락처 > 연락처 추가 > 연락처 사진 > 카메라 버튼 Tap 2. 사진 선택 Tap 3. 갤러리 사진 선택 후 연락처 사진으로 설정,1. 갤러리 앱 실행된다. 2. 선택한 사진으로 설정이 되어야한다.,NAVIGATION_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
27.Contacts,141.0,연락처 사진,1. 연락처 > 연락처 추가 > 연락처 사진 > 사진 삭제,1. 연락처 사진 삭제된다.,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,142.0,연락처 사진,1. 연락처 > 연락처 추가 > 연락처 사진 > 사진 찍기,1. 카메라가 정상실행 되어야 한다. 2. 촬영한 사진으로 연락처 사진 변경된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 변경 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,143.0,연락처 사진,1. 연락처 > 연락처 추가> 연락처 사진 > 사진 선택,1. 갤러리 앱 실행된다. 2. 선택한 사진으로 연락처 사진 변경된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 변경 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,144.0,새 연락처 만들기,"1. 연락처 > 연락처 추가> 이름, 전화번호, 이메일 등등 값 입력 후 저장",1. 입력된 값으로 정상적으로 연락처 생성된다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,149.0,초성검색 하이라이트,1. 연락처 > 연락처 검색 > 하단 항목 검색 2. 전화 > 연락처 검색 > 하단 항목 검색 3. 전화 > 키패드 > 하단 숫자 누름 > ㄱ~ㅈ : 한글자씩 검색 / 연속으로 검색 > 가~자 : 한글자씩 검색 / 연속으로 검색 > 010 > 1234 > 5678,매칭되는 키워드에 대해서 연락처 list의 텍스트가 보라색으로 하이라이터 처리됩니다.,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,150.0,초성검색 하이라이트,1. 연락처 > 연락처 검색 > 하단 항목 검색 2. 전화 > 연락처 검색 > 하단 항목 검색 3. 전화 > 키패드 > 하단 숫자 누름 > a~g > 010 > 1234 > 4567,매칭되는 키워드에 대해서 연락처 list의 텍스트가 보라색으로 하이라이터 처리됩니다.,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,151.0,초성검색 하이라이트,1 .연락처 > 연락처 검색 > 하단 항목 검색 2. 전화 > 연락처 검색 > 하단 항목 검색 > !? > ! or ? > 010 > 1234 > 4567,매칭되는 키워드에 대해서 연락처 list의 텍스트가 보라색으로 하이라이터 처리됩니다.,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,154.0,연락처 목록,1. 연락처 실행,1. 스크롤 동작이 되어야 한다.,NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,155.0,연락처 목록,1. 연락처 > 임의 연락처 탭 > 전화 아이콘 탭 2. 연락처 > 임의 연락처 탭 > 메세지 아이콘 탭,1. 전화 통화가 가능해야 함 2. 메세지 작성화면으로 전환되어야 함,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과 (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,156.0,연락처 목록,1. 연락처 > 연락처 롱탭,"1. 연락처 다중 선택화면으로 전환된다. 2. 상단에 X 버튼, N개 선택됨, 삭제 아이콘, 공유 아이콘 노출된다. 3. 연락처 2개 이상 선택된 경우, 공유 아이콘 대신 더보기 아이콘 노출된다.(연결, 공유)",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,157.0,연락처 목록,1. 연락처 > 연락처 롱탭 > X Tap,"1. 연락처 선택화면 종료되고, 이전 화면으로 전환된다.",NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,158.0,연락처 목록,1. 연락처 > 연락처 롱탭 > N개 선택됨 Tap,1. 전체선택 드롭박스 노출된다.,NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,159.0,연락처 목록,1. 연락처 > 연락처 롱탭 > N개 선택됨 Tap 2. 전체 선택 Tap,"1. 연락처 전체선택되고, 선택된 연락처 갯수에 따라 n값 변화한다. 2. 드롭박스에 전체 선택 해제 노출된다.",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
