row_key,sheet,tc_id,verdict,defect_class,redesign_pattern,defer_category,cue_flags,confidence,reason,pass
15.Lockscreen#19.0,15.Lockscreen,19.0,REVIEW,,transient_input,D_system_state,input,0.62,PIN 설정 pre+하드키 PIN 입력 해제. 시스템 상태+입력 검증,pass1
15.Lockscreen#21.0,15.Lockscreen,21.0,REVIEW,,transient_input,D_system_state,input,0.6,PIN 설정 pre+오입력 5회 실패 팝업 검증. 시스템 상태+입력,pass1
15.Lockscreen#23.0,15.Lockscreen,23.0,REVIEW,,-,D_system_state,input,0.62,PIN 설정 pre+스와이프 후 긴급전화 화면 전환. 시스템 상태 조작 전제,pass1
15.Lockscreen#28.0,15.Lockscreen,28.0,REVIEW,,transient_input,D_system_state,input,0.6,Password 설정 pre+영문 입력/키패드 표시 검증. 시스템 상태+transient 입력,pass1
15.Lockscreen#32.0,15.Lockscreen,32.0,REVIEW,,-,D_system_state,input,0.62,Pattern 설정 pre+키 누름 시 입력안됨/포커스 고정 검증. 시스템 상태 전제,pass1
15.Lockscreen#41.0,15.Lockscreen,41.0,REVIEW,,-,D_system_state,input,0.62,Password 설정 pre+긴급전화 포커싱 OK 화면 전환. 시스템 상태 조작 전제,pass1
15.Lockscreen#51.0,15.Lockscreen,51.0,REVIEW,,-,D_system_state,mutation,0.58,잠금 설정 pre+볼륨 Up 1레벨 증가 실제 음량 변경. 시스템 상태+영속변경,pass1
15.Lockscreen#52.0,15.Lockscreen,52.0,REVIEW,,-,D_system_state,mutation,0.58,잠금 설정 pre+볼륨 Down 1레벨 감소 실제 음량 변경. 시스템 상태+영속변경,pass1
15.Lockscreen#58.0,15.Lockscreen,58.0,REVIEW,,-,D_system_state,"fixture,input",0.6,잠금 설정 pre+메시지앱 실행 후 폴더 닫고열기 해제. 시스템 상태+fixture,pass1
15.Lockscreen#59.0,15.Lockscreen,59.0,REVIEW,,-,D_system_state,"fixture,input",0.6,잠금 설정 pre+메시지앱 실행 후 타임아웃 깨움 해제. 시스템 상태+fixture,pass1
15.Lockscreen#60.0,15.Lockscreen,60.0,REVIEW,,transient_input,D_system_state,input,0.58,패턴+화면터치잠금 ON pre+#길게눌러 해제 후 패턴 해제. 시스템 상태 다중 전제,pass1
15.Lockscreen#61.0,15.Lockscreen,61.0,REVIEW,,-,D_system_state,input,0.62,PIN 잠금 설정 pre+하드키 포커스 이동 순서 검증. 시스템 상태 조작 전제,pass1
15.Lockscreen#62.0,15.Lockscreen,62.0,REVIEW,,-,D_system_state,input,0.62,PIN 잠금 설정 pre+좌우키 포커스 고정/이동 검증. 시스템 상태 전제,pass1
15.Lockscreen#63.0,15.Lockscreen,63.0,REVIEW,,transient_input,D_system_state,input,0.58,패턴+화면터치잠금 ON pre+#길게눌러 해제 후 패턴 해제. 시스템 상태 다중 전제,pass1
15.Lockscreen#64.0,15.Lockscreen,64.0,REVIEW,,-,D_system_state,input,0.6,스와이프 잠금+간편모드 pre+하드키 길게눌러 홈진입 검증. 시스템 상태 전제,pass1
15.Lockscreen#65.0,15.Lockscreen,65.0,REVIEW,,-,D_system_state,input,0.6,스와이프 잠금+일반모드 pre+하드키 길게눌러 홈진입 검증. 시스템 상태 전제,pass1
17.Safety Feature#1.0,17.Safety Feature,1.0,REVIEW,,-,F_misc,external,0.55,Care 메시지 시간내 발송 검증=외부 발송효과+verifier 미실증. automation BLOCKED,pass1
17.Safety Feature#3.0,17.Safety Feature,3.0,EXCLUDE,,-,-,external,0.85,"볼륨키 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#4.0,17.Safety Feature,4.0,EXCLUDE,,-,-,external,0.85,"전원키 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#5.0,17.Safety Feature,5.0,EXCLUDE,,-,-,external,0.85,"기타키 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#6.0,17.Safety Feature,6.0,EXCLUDE,,-,-,external,0.85,"수신통화 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#7.0,17.Safety Feature,7.0,EXCLUDE,,-,-,external,0.85,"메시지수신 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#8.0,17.Safety Feature,8.0,EXCLUDE,,-,-,external,0.85,"타앱 메시지수신 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#9.0,17.Safety Feature,9.0,EXCLUDE,,-,-,external,0.85,"알람 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#10.0,17.Safety Feature,10.0,EXCLUDE,,-,-,external,0.85,"알림 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#11.0,17.Safety Feature,11.0,EXCLUDE,,-,-,external,0.85,"충전케이블 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#12.0,17.Safety Feature,12.0,EXCLUDE,,-,-,external,0.85,"폴더 닫기 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#13.0,17.Safety Feature,13.0,EXCLUDE,,-,-,external,0.83,"Care message 시간내 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#15.0,17.Safety Feature,15.0,EXCLUDE,,-,-,external,0.85,"볼륨키 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#16.0,17.Safety Feature,16.0,EXCLUDE,,-,-,external,0.85,"수신통화 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#17.0,17.Safety Feature,17.0,EXCLUDE,,-,-,external,0.85,"메시지수신 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#18.0,17.Safety Feature,18.0,EXCLUDE,,-,-,external,0.85,"타앱 메시지수신 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#19.0,17.Safety Feature,19.0,EXCLUDE,,-,-,external,0.85,"알람 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#20.0,17.Safety Feature,20.0,EXCLUDE,,-,-,external,0.85,"알림 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#21.0,17.Safety Feature,21.0,EXCLUDE,,-,-,external,0.85,"충전케이블 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#22.0,17.Safety Feature,22.0,EXCLUDE,,-,-,external,0.85,"폴더열기·백라이트오프 후 Care message 외부 발송이 검증대상. 실제 송신, 구제 불가",pass1
17.Safety Feature#54.0,17.Safety Feature,54.0,KEEP,none,-,-,none,0.88,"설정>안심기능>SOS버튼 진입, 짧게/길게 누르기 고정 메뉴라벨+Default 노출 assert. mutation 없음",strict2
17.Safety Feature#55.0,17.Safety Feature,55.0,KEEP,none,-,-,none,0.8,"짧게 누르기 Tap 화면전환, 토글버튼+앱리스트 비활성 구조 노출. 고정요소 presence, 토글 조작 아님",strict2
17.Safety Feature#56.0,17.Safety Feature,56.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.82,"짧게누르기 Toggle On=영속 토글 상태변경, 복원 필요",pass1
17.Safety Feature#57.0,17.Safety Feature,57.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.8,"토글 On→Off 조작=영속 변경, 복원 필요",pass1
17.Safety Feature#58.0,17.Safety Feature,58.0,REVIEW,D5_mutation,selection_gated,F_misc,none,0.62,"길게 누르기 토글 Tap이 보호자 미설정으로 등록 팝업 유발. 토글 탭 부작용 경로 불확실, 팝업 gated",strict2
17.Safety Feature#59.0,17.Safety Feature,59.0,REVIEW,,selection_gated,A_fixture,fixture,0.72,보호자 설정·토글 On 전제 fixture. 팝업 노출 관찰은 가능하나 사전상태 요구,pass1
17.Safety Feature#60.0,17.Safety Feature,60.0,REVIEW,,roundtrip_restore,A_fixture,"mutation,fixture",0.78,"확인 후 위치보내기 토글 On=영속 변경, 보호자 fixture 전제",pass1
17.Safety Feature#61.0,17.Safety Feature,61.0,EXCLUDE,,-,-,"external,fixture",0.9,"SOS키 10초→긴급 메시지 실제 보호자 번호 전송. expected=전송됨 명시, 라벨 아님. 구제 불가",pass1
17.Safety Feature#62.0,17.Safety Feature,62.0,REVIEW,,roundtrip_restore,A_fixture,"mutation,fixture",0.76,"확인 시 토글 Off로 변경=영속 변경, 위치보내기 On 전제 fixture",pass1
17.Safety Feature#63.0,17.Safety Feature,63.0,EXCLUDE,,-,-,"external,fixture",0.9,SOS키 10초→위치 미포함 긴급 메시지 실제 전송. expected=전송됨 명시. 구제 불가,pass1
17.Safety Feature#65.0,17.Safety Feature,65.0,REVIEW,,roundtrip_restore,D_system_state,"mutation,fixture",0.78,"길게누르기 토글 OFF=영속 조작, 보호자등록 전제, 복원 필요",pass1
17.Safety Feature#66.0,17.Safety Feature,66.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.62,보호자 등록 pre-state+SOS 길게 누름 물리 하드키. 물리버튼 비결정,strict2
17.Safety Feature#67.0,17.Safety Feature,67.0,REVIEW,,selection_gated,A_fixture,fixture,0.7,"토글 On·앱 선택 상태 전제 fixture, SOS 짧게→앱 실행 관찰",pass1
17.Safety Feature#68.0,17.Safety Feature,68.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.8,"짧게누르기 토글 OFF=영속 상태변경, 복원 필요",pass1
17.Safety Feature#69.0,17.Safety Feature,69.0,REVIEW,D2_verifier,-,C_verifier,none,0.72,"expected '아무 반응 없음'은 고정 텍스트/요소 assert 불가, negative 검증",strict2
2.Touch lock#1.0,2.Touch lock,1.0,KEEP,none,popup_cancel,-,none,0.8,"# 하드키 길게로 터치락 팝업 노출+확인버튼 포커스. 고정요소 assert, 팝업 노출만",strict2
2.Touch lock#2.0,2.Touch lock,2.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.6,"확인 선택으로 터치락 On 영속 토글+토스트+터치차단 검증, 상태변경/복원 필요",pass1
2.Touch lock#6.0,2.Touch lock,6.0,REVIEW,,roundtrip_restore,D_system_state,"mutation,fixture",0.6,"터치락 ON pre + 확인으로 락 해제 영속 토글 변경, 시스템 상태 조작",pass1
2.Touch lock#7.0,2.Touch lock,7.0,REVIEW,,popup_cancel,D_system_state,fixture,0.62,"터치락 ON pre fixture 전제, 취소로 팝업 닫고 락 유지 관찰",pass1
2.Touch lock#11.0,2.Touch lock,11.0,REVIEW,,-,D_system_state,fixture,0.55,"터치락 ON pre 전제, 하드키 정의 기능 실행 검증(미실증 verifier)",pass1
20.Dura speed#2.0,20.Dura speed,2.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.78,"Dura Speed Off=영속 설정 토글 변경, expected=Off됨. 복원 필요",pass1
20.Dura speed#3.0,20.Dura speed,3.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.78,"Dura Speed On·모두켜기=영속 앱 제한 상태 변경, 복원 필요",pass1
21.Mive keyboard#17.0,21.Mive keyboard,17.0,EXCLUDE,,-,-,mutation,0.85,"앱>Gboard>삭제, expected=삭제 가능해야 함. 실제 앱 제거 결과 서술, 라벨/이동대상 아님. 구제 불가",pass1
21.Mive keyboard#22.0,21.Mive keyboard,22.0,REVIEW,,transient_input,C_verifier,input,0.82,하드키 기계공 입력 결과 텍스트 검증=transient input verifier 필요,pass1
21.Mive keyboard#23.0,21.Mive keyboard,23.0,REVIEW,,transient_input,A_fixture,"input,fixture",0.75,"메시지 임의 대화 fixture+하드키/키보드 한글 입력 검증, 앱 재실행 포함",pass1
21.Mive keyboard#24.0,21.Mive keyboard,24.0,REVIEW,,transient_input,A_fixture,"input,fixture",0.74,임의대화 fixture+하드키 *버튼 모드전환 UI 검증,pass1
21.Mive keyboard#25.0,21.Mive keyboard,25.0,REVIEW,,transient_input,A_fixture,"input,fixture",0.74,임의대화 fixture+기호 하드키 페이지 전환 UI 검증,pass1
21.Mive keyboard#26.0,21.Mive keyboard,26.0,REVIEW,,transient_input,A_fixture,"input,fixture",0.74,임의대화 fixture+이모지 하드키 페이지 전환 UI 검증,pass1
21.Mive keyboard#27.0,21.Mive keyboard,27.0,REVIEW,,transient_input,C_verifier,input,0.78,하드키 한글모드 입력 결과 텍스트 검증=transient input verifier 필요,pass1
21.Mive keyboard#495.0,21.Mive keyboard,495.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.68,작성영역 Tap시 하단 키보드(한글) 노출이 핵심 assert. IME 키패드 올라옴 D2 비결정,strict2
21.Mive keyboard#496.0,21.Mive keyboard,496.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.68,키보드 노출+특수문자 전환 IME 동작 검증. IME 키패드 노출 D2,strict2
21.Mive keyboard#497.0,21.Mive keyboard,497.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.68,키보드 노출+한/영 전환 IME 검증. IME 키패드 노출 D2 비결정,strict2
21.Mive keyboard#528.0,21.Mive keyboard,528.0,REVIEW,,transient_input,C_verifier,input,0.68,"차단된문구 입력영역 Tap, 포커스·키보드 노출 검증. INPUT_REQUIRED·차단문구 입력 맥락 verifier 필요",pass1
21.Mive keyboard#535.0,21.Mive keyboard,535.0,REVIEW,D3_prestate,transient_input,D_system_state,none,0.68,"구글계정+모바일가드 로그인 전제 pre-state, 제목영역 키보드 노출 IME D2 겸함",strict2
21.Mive keyboard#542.0,21.Mive keyboard,542.0,REVIEW,D3_prestate,transient_input,D_system_state,none,0.68,"구글계정+모바일가드 로그인 전제 pre-state, 본문영역 키보드 노출 IME D2 겸함",strict2
21.Mive keyboard#629.0,21.Mive keyboard,629.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.66,"마이브 키보드 활성+기호 키패드 포커싱. IME 활성/키패드 노출 D2, '추가 예정' 미완 TC",strict2
23.Settings#2.0,23.Settings,2.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.68,검색란 활성+하드키 전용 IME 표시 확인. IME 키패드 노출 D2 비결정,strict2
23.Settings#11.0,23.Settings,11.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.66,Wi-Fi 리스트 TAP시 하드키 전용 IME 표시. IME 노출 D2+Wi-Fi 리스트 환경 의존,strict2
23.Settings#69.0,23.Settings,69.0,REVIEW,,observe_split,E_binding,none,0.7,"새 기기 페어링 진입 후 기기이름 표기 확인, 캐리어별 default 값 binding 분리 필요",pass1
23.Settings#90.0,23.Settings,90.0,KEEP,none,popup_cancel,-,none,0.8,"설정>안심기능>보호자 등록시 보호자 추가하기 팝업 노출. 고정 팝업 텍스트 assert, mutation 없음",strict2
23.Settings#91.0,23.Settings,91.0,KEEP,none,popup_cancel,-,none,0.79,"보호자 등록>보호자 추가 Tap시 보호자 추가 팝업 노출. 팝업 텍스트 assert, mutation 없음",strict2
23.Settings#123.0,23.Settings,123.0,KEEP,none,-,-,none,0.82,"설정>안심기능>측면버튼 진입, 길게/짧게 누르기 토글 On/Off 고정 라벨 표시. 조회만",strict2
23.Settings#124.0,23.Settings,124.0,REVIEW,,selection_gated,D_system_state,none,0.66,"보호자 미등록 pre+토글 ON 조작으로 팝업 분기, 토글변경·시스템상태 전제",pass1
23.Settings#125.0,23.Settings,125.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.62,"측면 버튼 물리 길게 누름, 보호자 미등록 상태 전제 팝업 노출. 물리하드키 비결정",strict2
23.Settings#127.0,23.Settings,127.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.68,"길게누르기 토글 OFF 영속 변경, 보호자등록+토글ON fixture pre",pass1
23.Settings#128.0,23.Settings,128.0,REVIEW,,selection_gated,D_system_state,none,0.66,"보호자등록+토글OFF pre 후 팝업 변경하러가기 탭, 시스템상태 전제 필요",pass1
23.Settings#129.0,23.Settings,129.0,REVIEW,,selection_gated,D_system_state,external,0.6,"구글 미로그인 pre+측면버튼으로 어시스턴트 음성지원 실행, 외부효과·시스템상태",pass1
23.Settings#130.0,23.Settings,130.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.68,"짧게누르기 토글 OFF 영속 변경, 토글ON pre 시스템상태 전제",pass1
23.Settings#131.0,23.Settings,131.0,REVIEW,,selection_gated,D_system_state,none,0.64,"짧게누르기 토글OFF pre 후 측면버튼 짧게눌러 무반응 확인, 시스템상태 전제",pass1
23.Settings#151.0,23.Settings,151.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.66,"방해금지모드 지금사용중지로 영속 OFF, 모드ON pre·인디케이터 verifier",pass1
23.Settings#160.0,23.Settings,160.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.62,"방해금지>앱 추가시 추가할 앱 목록 표기. 설치된 앱 목록 가변, 고정 라벨 assert 곤란",strict2
23.Settings#179.0,23.Settings,179.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.66,"다시알림허용 ON 영속 토글+다시알림 발생 검증, 시스템상태 전제",pass1
23.Settings#180.0,23.Settings,180.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.66,"다시알림허용 OFF 영속 토글, 미발생 검증·시스템상태 전제",pass1
23.Settings#183.0,23.Settings,183.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.66,"개선된알림기능 ON 영속 토글+알림발생 검증, 시스템상태 전제",pass1
23.Settings#184.0,23.Settings,184.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.66,"개선된알림기능 OFF 영속 토글, 미발생 검증·시스템상태 전제",pass1
23.Settings#192.0,23.Settings,192.0,REVIEW,,transient_input,C_verifier,input,0.64,"정각알림 ON+시간 하드키 입력으로 포커스 자동이동 검증, transient input verifier",pass1
23.Settings#205.0,23.Settings,205.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.6,"정각알림 OFF 영속 토글+정각 도달 TTS 미송출 검증, 시간경과·시스템상태",pass1
23.Settings#254.0,23.Settings,254.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.75,배터리 사용량 그래프+앱별 % 가변값. 그래프/% D2 비결정 verifier,strict2
23.Settings#256.0,23.Settings,256.0,KEEP,none,-,-,none,0.8,절전모드 화면의 사용 토글/예약/충전완료 사용중지 고정 메뉴라벨+default 노출. 조회만,strict2
23.Settings#257.0,23.Settings,257.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.68,"절전모드 OFF 영속 토글 변경, 모드ON pre 시스템상태 전제",pass1
23.Settings#258.0,23.Settings,258.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.68,"절전모드 ON 영속 토글 변경, 모드OFF pre 시스템상태 전제",pass1
23.Settings#271.0,23.Settings,271.0,REVIEW,D4_carrier,observe_split,E_binding,none,0.78,소리및진동 중 T컬러링(SKT)/링투유(KT)/LGU+ 제외 carrier 분기. expected SIM 가변,strict2
23.Settings#272.0,23.Settings,272.0,REVIEW,,transient_input,C_verifier,input,0.6,"볼륨 bar 좌우 이동으로 소리크기 조절 검증, slider input·소리 verifier 필요",pass1
