tc_id,source_file,original_entry_detail,extracted_token,disposition,proposed_normalized_step,proposed_keycode,confidence,rationale,required_decision,device_pilot_eligible,executable
ALTBASIC_CAM_137,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:UP방향키 > press_key:UP방향키 > press_key:Right 방향키 > press_key:Down 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_137,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:UP방향키 > press_key:UP방향키 > press_key:Right 방향키 > press_key:Down 방향키,UP 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_137,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:UP방향키 > press_key:UP방향키 > press_key:Right 방향키 > press_key:Down 방향키,UP방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_137,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:UP방향키 > press_key:UP방향키 > press_key:Right 방향키 > press_key:Down 방향키,UP방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_137,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:UP방향키 > press_key:UP방향키 > press_key:Right 방향키 > press_key:Down 방향키,Right 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_CAM_137,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:UP방향키 > press_key:UP방향키 > press_key:Right 방향키 > press_key:Down 방향키,Down 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CAM_146,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_146,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_146,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_146,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키,UP 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_147,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:Right 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_147,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:Right 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_147,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:Right 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_147,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:Right 방향키,UP 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_147,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:UP 방향키 > press_key:Right 방향키,Right 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_CAM_157,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_157,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_157,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_158,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:UP방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_158,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:UP방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_158,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:UP방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_158,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:UP방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_158,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:UP방향키,UP방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_163,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Up 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_163,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Up 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_163,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Up 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_163,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Up 방향키,Up 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_164,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_164,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_164,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_164,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_166,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_166,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_166,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_166,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_166,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_167,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:UP 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_167,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:UP 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_167,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:UP 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_167,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:UP 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_167,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:UP 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_167,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:UP 방향키,UP 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CAM_174,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_174,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_174,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_174,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_174,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_174,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_175,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Down 방향키,카메라,FREE_TEXT_DISCOVERY,navigate:<카메라>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CAM_175,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Down 방향키,사진,NOT_A_KEY,(reclassify) 사진,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CAM_175,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Down 방향키,아무 방향키,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CAM_175,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Down 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_175,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Down 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_175,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Down 방향키,Left 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CAM_175,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:카메라 > 사진 > 아무 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Left 방향키 > press_key:Down 방향키,Down 방향키,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CLK_001,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_001,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_002,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:알람 탭 내 임의의 위치에 포커스 > Keep Press Up,알람 탭 내 임의의 위치에 포커스,NOT_A_KEY,(reclassify) 알람 탭 내 임의의 위치에 포커스,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_002,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:알람 탭 내 임의의 위치에 포커스 > Keep Press Up,Keep Press Up,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CLK_003,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_003,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_003,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down,Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CLK_004,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_004,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_004,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down,Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CLK_004,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down,Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CLK_005,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down > Press Right,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_005,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down > Press Right,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_005,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down > Press Right,Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CLK_005,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down > Press Right,Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CLK_005,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > Press Any Direction > Press Down > Press Down > Press Right,Press Right,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_CLK_009,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 세계시각 > Press Any Direction,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_009,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 세계시각 > Press Any Direction,세계시각,NOT_A_KEY,(reclassify) 세계시각,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_009,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 세계시각 > Press Any Direction,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 세계시각 > Press Any Direction > press_key:Press OK,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 세계시각 > Press Any Direction > press_key:Press OK,세계시각,NOT_A_KEY,(reclassify) 세계시각,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 세계시각 > Press Any Direction > press_key:Press OK,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 세계시각 > Press Any Direction > press_key:Press OK,Press OK,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_CENTER,23,high,single explicit key -> keycode 23,,False,True
ALTBASIC_CLK_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:시계 > 타이머 > press_key:Press Any Direction,시계,FREE_TEXT_DISCOVERY,navigate:<시계>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_CLK_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:시계 > 타이머 > press_key:Press Any Direction,타이머,NOT_A_KEY,(reclassify) 타이머,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:시계 > 타이머 > press_key:Press Any Direction,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,타이머,NOT_A_KEY,(reclassify) 타이머,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,Press Right,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,타이머,NOT_A_KEY,(reclassify) 타이머,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Press Right > press_key:2. 시계 > 타이머 > Press Any Direction > Press Left,Press Left,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_LEFT,21,high,single explicit key -> keycode 21,,False,True
ALTBASIC_CLK_018,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 타이머 > Press Any Direction > Press Right > Press Right,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_018,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 타이머 > Press Any Direction > Press Right > Press Right,타이머,NOT_A_KEY,(reclassify) 타이머,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_018,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 타이머 > Press Any Direction > Press Right > Press Right,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
